# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       5.346264670168e+02       1.201326743485e-03       4.662620740424e+02       1.678761656309e+00       1.368700187187e+04       2.555325906148e+01       7.331120456679e+06       2.219035630574e+02       2.264786079150e-01       3.829946423419e-01       2.050540730989e+00       5.366971818090e-02       1.690327399660e-02       3.463310090800e-08       1.045569646341e-01       2.818240698694e+00       2.647057373035e-03       9.048656056784e-01 
       5.308975509928e+02       1.214974264709e-03       4.684954972654e+02       1.660477978144e+00       1.368476844864e+04       2.572820352923e+01       7.278894823736e+06       2.227588937450e+02       2.202373814266e-01       3.750512218103e-01       2.008011918461e+00       5.221094299456e-02       1.643180222336e-02       3.463310090800e-08       1.016756165756e-01       2.757187115901e+00       2.663849308293e-03       9.054599169245e-01 
       5.271945895955e+02       1.228772060111e-03       4.707377931019e+02       1.642398109932e+00       1.368252615281e+04       2.590432848485e+01       7.227036285911e+06       2.236159416407e+02       2.141681401331e-01       3.672725391158e-01       1.966365106900e+00       5.079206287720e-02       1.597341580470e-02       3.463310090800e-08       9.887366784796e-02       2.697471551507e+00       2.680758888355e-03       9.060508651418e-01 
       5.235174022345e+02       1.242721744630e-03       4.729889903633e+02       1.624519706666e+00       1.368027495554e+04       2.608164170963e+01       7.175542281536e+06       2.244747025750e+02       2.082661450347e-01       3.596551780593e-01       1.925582006088e+00       4.941198290380e-02       1.552775274304e-02       3.463310090800e-08       9.614893062683e-02       2.639064277346e+00       2.697786937429e-03       9.066384639978e-01 
       5.198658095751e+02       1.256824950316e-03       4.752491179570e+02       1.606840451413e+00       1.367801482795e+04       2.626015103412e+01       7.124410266740e+06       2.253351723567e+02       2.025267877043e-01       3.521957932768e-01       1.885644705057e+00       4.806963825648e-02       1.509446103561e-02       3.463310090800e-08       9.349927736848e-02       2.581936236296e+00       2.714934285490e-03       9.072227271694e-01 
       5.162396335297e+02       1.271083326510e-03       4.775182048871e+02       1.589358054959e+00       1.367574574102e+04       2.643986433850e+01       7.073637715331e+06       2.261973467731e+02       1.969455866905e-01       3.448911087711e-01       1.846535664224e+00       4.676399339590e-02       1.467319839878e-02       3.463310090800e-08       9.092263914913e-02       2.526059026864e+00       2.732201768315e-03       9.078036683421e-01 
       5.126386972494e+02       1.285498540025e-03       4.797962802544e+02       1.572070255467e+00       1.367346766565e+04       2.662078955280e+01       7.023222118668e+06       2.270612215901e+02       1.915181840187e-01       3.377379164732e-01       1.808237707694e+00       4.549404125540e-02       1.426363200001e-02       3.463310090800e-08       8.841700404993e-02       2.471404888125e+00       2.749590227529e-03       9.083813012091e-01 
       5.090628251149e+02       1.300072275333e-03       4.820833732569e+02       1.554974818131e+00       1.367118057265e+04       2.680293465726e+01       6.973160985542e+06       2.279267925527e+02       1.862403417897e-01       3.307330748344e-01       1.770734015719e+00       4.425880245738e-02       1.386543819722e-02       3.463310090800e-08       8.598041558638e-02       2.417946685020e+00       2.767100510641e-03       9.089556394700e-01 
       5.055118427282e+02       1.314806234750e-03       4.843795131906e+02       1.538069534838e+00       1.366888443272e+04       2.698630768254e+01       6.923451842055e+06       2.287940553849e+02       1.811079388713e-01       3.238735074469e-01       1.734008117313e+00       4.305732455127e-02       1.347830228525e-02       3.463310090800e-08       8.361097118115e-02       2.365657893996e+00       2.784733471089e-03       9.095266968302e-01 
       5.019855769043e+02       1.329702138621e-03       4.866847294495e+02       1.521352223839e+00       1.366657921646e+04       2.717091671012e+01       6.874092231498e+06       2.296630057903e+02       1.761169676813e-01       3.171562016933e-01       1.698043883019e+00       4.188868127244e-02       1.310191824946e-02       3.463310090800e-08       8.130682067880e-02       2.314512588978e+00       2.802489968281e-03       9.100944869998e-01 
       4.984838556622e+02       1.344761725515e-03       4.889990515264e+02       1.504820729415e+00       1.366426489438e+04       2.735676987250e+01       6.825079714235e+06       2.305336394522e+02       1.712635310593e-01       3.105782074241e-01       1.662825517836e+00       4.075197182156e-02       1.273598852593e-02       3.463310090800e-08       7.906616490157e-02       2.264485427676e+00       2.820370867632e-03       9.106590236923e-01 
       4.950065082174e+02       1.359986752414e-03       4.913225090129e+02       1.488472921556e+00       1.366194143689e+04       2.754387535356e+01       6.776411867584e+06       2.314059520338e+02       1.665438392240e-01       3.041366356625e-01       1.628337554276e+00       3.964632016374e-02       1.238022376846e-02       3.463310090800e-08       7.688725424485e-02       2.215551638204e+00       2.838377040614e-03       9.112203206245e-01 
       4.915533649727e+02       1.375378994910e-03       4.936551316003e+02       1.472306695638e+00       1.365960881431e+04       2.773224138884e+01       6.728086285697e+06       2.322799391788e+02       1.619542068153e-01       2.978286573359e-01       1.594564845578e+00       3.857087434705e-02       1.203434262187e-02       3.463310090800e-08       7.476838731143e-02       2.167687006020e+00       2.856509364790e-03       9.117783915145e-01 
       4.881242575105e+02       1.390940247398e-03       4.959969490796e+02       1.456319972109e+00       1.365726699683e+04       2.792187626584e+01       6.680100579445e+06       2.331555965111e+02       1.574910500171e-01       2.916515020344e-01       1.561492559057e+00       3.752480583970e-02       1.169807150157e-02       3.463310090800e-08       7.270790958327e-02       2.120867861165e+00       2.874768723863e-03       9.123332500816e-01 
       4.847190185844e+02       1.406672323274e-03       4.983479913424e+02       1.440510696176e+00       1.365491595457e+04       2.811278832433e+01       6.632452376304e+06       2.340329196355e+02       1.531508837594e-01       2.856024567941e-01       1.529106169595e+00       3.650730888559e-02       1.137114437923e-02       3.463310090800e-08       7.070421212998e-02       2.075071065797e+00       2.893156007716e-03       9.128849100453e-01 
       4.813374821113e+02       1.422577055141e-03       5.007082883809e+02       1.424876837494e+00       1.365255565753e+04       2.830498595665e+01       6.585139320235e+06       2.349119041378e+02       1.489303189984e-01       2.796788649062e-01       1.497391453259e+00       3.551759987749e-02       1.105330257437e-02       3.463310090800e-08       6.875573035276e-02       2.030274002027e+00       2.911672112454e-03       9.134333851238e-01 
       4.779794831628e+02       1.438656295003e-03       5.030778702886e+02       1.409416389868e+00       1.365018607562e+04       2.849847760803e+01       6.538159071576e+06       2.357925455850e+02       1.448260600702e-01       2.738781247507e-01       1.466334481063e+00       3.455491674758e-02       1.074429455163e-02       3.463310090800e-08       6.686094276306e-02       1.986454560027e+00       2.930317940453e-03       9.139786890340e-01 
       4.746448579577e+02       1.454911914478e-03       5.054567672606e+02       1.394127370946e+00       1.364780717865e+04       2.869327177686e+01       6.491509306922e+06       2.366748395258e+02       1.408349021182e-01       2.681976886542e-01       1.435921612845e+00       3.361851837465e-02       1.044387572369e-02       3.463310090800e-08       6.501836979480e-02       1.943591126420e+00       2.949094400394e-03       9.145208354899e-01 
       4.713334438539e+02       1.471345804999e-03       5.078450095942e+02       1.379007821928e+00       1.364541893631e+04       2.888937701505e+01       6.445187719018e+06       2.375587814906e+02       1.369537285915e-01       2.626350617712e-01       1.406139491286e+00       3.270768400775e-02       1.015180825960e-02       3.463310090800e-08       6.322657264933e-02       1.901662572938e+00       2.968002407319e-03       9.150598382022e-01 
       4.680450793403e+02       1.487959878025e-03       5.102426276891e+02       1.364055807272e+00       1.364302131822e+04       2.908680192831e+01       6.399192016645e+06       2.384443669918e+02       1.331795088116e-01       2.571878009894e-01       1.376975036041e+00       3.182171270565e-02       9.867860898416e-03       3.463310090800e-08       6.148415217225e-02       1.860648245353e+00       2.987042882664e-03       9.155957108772e-01 
       4.647796040289e+02       1.504756065252e-03       5.126496520483e+02       1.349269414405e+00       1.364061429386e+04       2.928555517646e+01       6.353519924505e+06       2.393315915243e+02       1.295092956066e-01       2.518535138562e-01       1.348415437999e+00       3.095992279167e-02       9.591808767904e-03       3.463310090800e-08       5.978974776114e-02       1.820527952648e+00       3.006216754314e-03       9.161284672162e-01 
       4.615368586475e+02       1.521736318826e-03       5.150661132779e+02       1.334646753436e+00       1.363819783263e+04       2.948564547377e+01       6.308169183118e+06       2.402204505655e+02       1.259402230105e-01       2.466298575291e-01       1.320448153658e+00       3.012165132365e-02       9.323433208331e-03       3.463310090800e-08       5.814203630336e-02       1.781281956458e+00       3.025524956640e-03       9.166581209143e-01 
       4.583166850313e+02       1.538902611559e-03       5.174920420881e+02       1.320185956881e+00       1.363577190382e+04       2.968708158923e+01       6.263137548706e+06       2.411109395755e+02       1.224695040259e-01       2.415145377467e-01       1.293060899618e+00       2.930625357841e-02       9.062521601057e-03       3.463310090800e-08       5.653973114319e-02       1.742890960745e+00       3.044968430548e-03       9.171846856600e-01 
       4.551189261157e+02       1.556256937148e-03       5.199274692932e+02       1.305885179378e+00       1.363333647661e+04       2.988987234692e+01       6.218422793087e+06       2.420030539977e+02       1.190944284479e-01       2.365053078216e-01       1.266241647188e+00       2.851310255045e-02       8.808867201867e-03       3.463310090800e-08       5.498158107730e-02       1.705336101719e+00       3.064548123525e-03       9.177081751344e-01 
       4.519434259282e+02       1.573801310393e-03       5.223724258125e+02       1.291742597418e+00       1.363089152009e+04       3.009402662631e+01       6.174022703568e+06       2.428967892589e+02       1.158123607488e-01       2.315999676541e-01       1.239978617107e+00       2.774158846442e-02       8.562268978900e-03       3.463310090800e-08       5.346636937806e-02       1.668598937985e+00       3.084264989683e-03       9.182286030098e-01 
